Approach,Size,Difficulty,TimeStep,NumChanges,AdaptTime,SuccessRate,AvgPathLength
Local,50,Medium,36,1,0.0997874,0.998872,5.15584
Local,50,Medium,37,1,0.191355,0.998872,5.15584
Local,50,Medium,38,1,0.257143,0.998872,5.16318
Local,50,Medium,39,1,0.0913737,0.998872,5.16318
Local,50,Medium,40,1,0.0924001,0.998872,5.16375
Local,50,Medium,41,2,0.209324,0.998872,5.17109
Local,50,Medium,42,4,0.789851,0.998872,5.17222
Local,50,Medium,43,1,0.116454,0.998872,5.17278
Local,50,Medium,44,1,0.192837,0.998872,5.17222
Local,50,Medium,45,1,0.308329,0.998872,5.17222
Local,50,Medium,46,1,0.091045,0.998872,5.17278
Local,50,Medium,47,1,0.0825205,0.998872,5.17391
Local,50,Medium,48,1,0.0658783,0.998872,5.17391
Local,50,Medium,49,1,0.094342,0.998872,5.17165
Local,50,Medium,50,1,0.105918,0.998872,5.17165
Hierarchy,50,Medium,0,0,0,0.99718,5.25339
Hierarchy,50,Medium,1,1,0.303113,0.99718,5.21437
Hierarchy,50,Medium,2,1,0.424547,0.99718,5.20814
Hierarchy,50,Medium,3,1,0.593841,0.99718,5.20928
Hierarchy,50,Medium,4,1,0.737067,0.99718,5.19174
Hierarchy,50,Medium,5,1,0.507606,0.99718,5.19231
Hierarchy,50,Medium,6,1,0.324591,0.99718,5.17477
Hierarchy,50,Medium,7,1,0.26452,0.99718,5.15328
Hierarchy,50,Medium,8,1,0.389018,0.99718,5.15102
Hierarchy,50,Medium,9,1,0.655579,0.99718,5.14649
Hierarchy,50,Medium,10,1,0.248171,0.99718,5.14536
Hierarchy,50,Medium,11,1,0.272248,0.998872,5.15246
Hierarchy,50,Medium,12,2,0.601449,0.998872,5.15641
Hierarchy,50,Medium,13,2,0.447823,0.998872,5.15189
Hierarchy,50,Medium,14,1,0.231795,0.998872,5.14794
Hierarchy,50,Medium,15,3,2.12213,0.998872,5.13156
Hierarchy,50,Medium,16,1,0.219785,0.998872,5.13213
Hierarchy,50,Medium,17,1,0.209082,0.998872,5.13269
Hierarchy,50,Medium,18,1,0.212282,0.998872,5.13156
Hierarchy,50,Medium,19,1,0.203437,0.998872,5.131
Hierarchy,50,Medium,20,1,0.525603,0.998872,5.14455
Hierarchy,50,Medium,21,1,0.269108,0.998872,5.14568
Hierarchy,50,Medium,22,1,0.257714,0.998872,5.14625
Hierarchy,50,Medium,23,1,0.247846,0.998872,5.14512
Hierarchy,50,Medium,24,1,0.29476,0.998872,5.14512
Hierarchy,50,Medium,25,1,0.3456,0.998872,5.13269
Hierarchy,50,Medium,26,1,0.180737,0.998872,5.13326
Hierarchy,50,Medium,27,1,0.927201,0.998872,5.12874
Hierarchy,50,Medium,28,1,0.244581,0.998872,5.12761
Hierarchy,50,Medium,29,1,0.261336,0.998872,5.1214
Hierarchy,50,Medium,30,1,0.35152,0.998872,5.12422
Hierarchy,50,Medium,31,1,0.23193,0.998872,5.12705
Hierarchy,50,Medium,32,1,0.302301,0.998872,5.12592
Hierarchy,50,Medium,33,1,0.438531,0.998872,5.1406
Hierarchy,50,Medium,34,1,0.327109,0.998872,5.13382
Hierarchy,50,Medium,35,1,0.270472,0.998872,5.13326
Hierarchy,50,Medium,36,1,0.237322,0.998872,5.13382
Hierarchy,50,Medium,37,1,0.255395,0.998872,5.13552
Hierarchy,50,Medium,38,1,0.539217,0.998872,5.12366
Hierarchy,50,Medium,39,1,0.208493,0.998872,5.12366
Hierarchy,50,Medium,40,1,0.229305,0.998872,5.12253
Hierarchy,50,Medium,41,2,0.51007,0.998308,5.13164
Hierarchy,50,Medium,42,4,1.20663,0.998308,5.1322
Hierarchy,50,Medium,43,1,0.24537,0.998308,5.13277
Hierarchy,50,Medium,44,1,0.302351,0.998308,5.1322
Hierarchy,50,Medium,45,1,0.348504,0.998308,5.13164
Hierarchy,50,Medium,46,1,0.288665,0.998308,5.13051
Hierarchy,50,Medium,47,1,0.217258,0.998308,5.13164
Hierarchy,50,Medium,48,1,0.236543,0.998872,5.12648
Hierarchy,50,Medium,49,1,0.223074,0.998872,5.12422
Hierarchy,50,Medium,50,1,0.24933,0.998872,5.12535
A* Static,50,Hard,0,0,0,0.998642,7.6601
A* Static,50,Hard,1,1,0,0.994569,7.67031
A* Static,50,Hard,2,1,0,0.993211,7.67738
A* Static,50,Hard,3,1,0,0.992532,7.68057
A* Static,50,Hard,4,1,0,0.98778,7.67285
A* Static,50,Hard,5,1,0,0.987101,7.67607
A* Static,50,Hard,6,1,0,0.983707,7.67633
A* Static,50,Hard,7,3,0,0.971487,7.63871
A* Static,50,Hard,8,1,0,0.970808,7.63497
A* Static,50,Hard,9,1,0,0.970129,7.63261
A* Static,50,Hard,10,1,0,0.96945,7.63095
A* Static,50,Hard,11,1,0,0.968771,7.62999
A* Static,50,Hard,12,1,0,0.967413,7.62456
A* Static,50,Hard,13,1,0,0.966735,7.62289
A* Static,50,Hard,14,2,0,0.924644,7.49266
A* Static,50,Hard,15,1,0,0.923965,7.48641
A* Static,50,Hard,16,1,0,0.91446,7.45434
A* Static,50,Hard,17,1,0,0.912424,7.45759
A* Static,50,Hard,18,1,0,0.911066,7.44709
A* Static,50,Hard,19,1,0,0.902919,7.42632
A* Static,50,Hard,20,1,0,0.90224,7.42739
A* Static,50,Hard,21,2,0,0.89613,7.40682
A* Static,50,Hard,22,1,0,0.89613,7.40682
A* Static,50,Hard,23,1,0,0.895451,7.40637
A* Static,50,Hard,24,1,0,0.888663,7.37357
A* Static,50,Hard,25,2,0,0.887984,7.37462
A* Static,50,Hard,26,1,0,0.886626,7.37443
A* Static,50,Hard,27,1,0,0.885947,7.37241
A* Static,50,Hard,28,1,0,0.885268,7.37347
A* Static,50,Hard,29,1,0,0.885268,7.37347
A* Static,50,Hard,30,1,0,0.884589,7.37606
A* Static,50,Hard,31,1,0,0.88391,7.37788
A* Static,50,Hard,32,1,0,0.883232,7.37894
A* Static,50,Hard,33,1,0,0.879158,7.35985
A* Static,50,Hard,34,2,0,0.877122,7.35372
A* Static,50,Hard,35,1,0,0.875764,7.34264
A* Static,50,Hard,36,1,0,0.869654,7.34738
A* Static,50,Hard,37,1,0,0.869654,7.34738
A* Static,50,Hard,38,1,0,0.867617,7.3349
A* Static,50,Hard,39,1,0,0.858792,7.30356
A* Static,50,Hard,40,3,0,0.857434,7.29533
A* Static,50,Hard,41,1,0,0.856076,7.28707
A* Static,50,Hard,42,1,0,0.847929,7.27542
A* Static,50,Hard,43,1,0,0.847251,7.27644
A* Static,50,Hard,44,2,0,0.844535,7.27331
A* Static,50,Hard,45,1,0,0.840462,7.27464
A* Static,50,Hard,46,1,0,0.841141,7.27845
A* Static,50,Hard,47,1,0,0.840462,7.27868
A* Static,50,Hard,48,1,0,0.838425,7.27287
A* Static,50,Hard,49,1,0,0.835031,7.27561
A* Static,50,Hard,50,1,0,0.832994,7.28117
A* Oracle,50,Hard,0,0,0,0.998642,7.6601
A* Oracle,50,Hard,1,1,0.276784,0.998642,7.66485
A* Oracle,50,Hard,2,1,0.276456,0.998642,7.66485
A* Oracle,50,Hard,3,1,0.276222,0.998642,7.66485
A* Oracle,50,Hard,4,1,0.276715,0.998642,7.66553
A* Oracle,50,Hard,5,1,0.276748,0.998642,7.66485
A* Oracle,50,Hard,6,1,0.277385,0.998642,7.66485
A* Oracle,50,Hard,7,3,0.28159,0.997963,7.66667
A* Oracle,50,Hard,8,1,0.276665,0.997963,7.66735
A* Oracle,50,Hard,9,1,0.279122,0.997963,7.66054
A* Oracle,50,Hard,10,1,0.278868,0.997963,7.65714
A* Oracle,50,Hard,11,1,0.27979,0.997963,7.6585
A* Oracle,50,Hard,12,1,0.279327,0.997963,7.65918
A* Oracle,50,Hard,13,1,0.280249,0.997963,7.65918
A* Oracle,50,Hard,14,2,0.27922,0.997963,7.64082
A* Oracle,50,Hard,15,1,0.281547,0.997963,7.63946
A* Oracle,50,Hard,16,1,0.279464,0.997963,7.6381
A* Oracle,50,Hard,17,1,0.279484,0.997963,7.64218
A* Oracle,50,Hard,18,1,0.279047,0.997963,7.64354
A* Oracle,50,Hard,19,1,0.278722,0.997963,7.64354
A* Oracle,50,Hard,20,1,0.279047,0.997963,7.64286
A* Oracle,50,Hard,21,2,0.27774,0.997963,7.63469
A* Oracle,50,Hard,22,1,0.278583,0.997963,7.63469
A* Oracle,50,Hard,23,1,0.278111,0.997963,7.63469
A* Oracle,50,Hard,24,1,0.278205,0.997963,7.63401
A* Oracle,50,Hard,25,2,0.277667,0.997963,7.63605
A* Oracle,50,Hard,26,1,0.277471,0.997963,7.63673
A* Oracle,50,Hard,27,1,0.278077,0.997963,7.63741
A* Oracle,50,Hard,28,1,0.278124,0.997963,7.63673
A* Oracle,50,Hard,29,1,0.277932,0.997963,7.62993
A* Oracle,50,Hard,30,1,0.278341,0.997963,7.63129
A* Oracle,50,Hard,31,1,0.278458,0.997963,7.63197
A* Oracle,50,Hard,32,1,0.278946,0.997963,7.63197
A* Oracle,50,Hard,33,1,0.278891,0.997963,7.65374
A* Oracle,50,Hard,34,2,0.278955,0.997963,7.65034
A* Oracle,50,Hard,35,1,0.278707,0.997963,7.65034
A* Oracle,50,Hard,36,1,0.279709,0.997963,7.65102
A* Oracle,50,Hard,37,1,0.279505,0.998642,7.65398
A* Oracle,50,Hard,38,1,0.278816,0.998642,7.65806
A* Oracle,50,Hard,39,1,0.278749,0.998642,7.65602
A* Oracle,50,Hard,40,3,0.278829,0.998642,7.6567
A* Oracle,50,Hard,41,1,0.278505,0.998642,7.65602
A* Oracle,50,Hard,42,1,0.27841,0.998642,7.64446
A* Oracle,50,Hard,43,1,0.278739,0.998642,7.64242
A* Oracle,50,Hard,44,2,0.279314,0.998642,7.64446
A* Oracle,50,Hard,45,1,0.278978,0.998642,7.63902
A* Oracle,50,Hard,46,1,0.278682,0.998642,7.63902
A* Oracle,50,Hard,47,1,0.278861,0.998642,7.63834
A* Oracle,50,Hard,48,1,0.27866,0.998642,7.63698
A* Oracle,50,Hard,49,1,0.278113,0.998642,7.6329
A* Oracle,50,Hard,50,1,0.278229,0.997284,7.63581
Local,50,Hard,0,0,0,0.965377,7.62166
Local,50,Hard,1,1,0.13957,0.966056,7.62614
Local,50,Hard,2,1,0.246809,0.966056,7.62122
Local,50,Hard,3,1,0.169664,0.966056,7.61982
Local,50,Hard,4,1,0.129931,0.966056,7.6156
Local,50,Hard,5,1,0.170931,0.966056,7.60365
Local,50,Hard,6,1,0.204679,0.966056,7.60576
Local,50,Hard,7,3,0.904708,0.965377,7.59564
Local,50,Hard,8,1,0.135214,0.965377,7.59634
Local,50,Hard,9,1,0.395534,0.965377,7.5872
Local,50,Hard,10,1,0.145298,0.965377,7.58368
Local,50,Hard,11,1,0.324118,0.984386,7.68345
Local,50,Hard,12,1,0.623903,0.984386,7.68345
Local,50,Hard,13,1,0.29166,0.984386,7.68
Local,50,Hard,14,2,0.448613,0.984386,7.66552
Local,50,Hard,15,1,0.586827,0.984386,7.67931
Local,50,Hard,16,1,0.523633,0.984386,7.68069
Local,50,Hard,17,1,0.138218,0.984386,7.68276
Local,50,Hard,18,1,0.19546,0.984386,7.68414
Local,50,Hard,19,1,0.19163,0.984386,7.68414
Local,50,Hard,20,1,0.428479,0.984386,7.67862
Local,50,Hard,21,2,0.432391,0.984386,7.67379
Local,50,Hard,22,1,0.223743,0.984386,7.67379
Local,50,Hard,23,1,0.10524,0.984386,7.67379
Local,50,Hard,24,1,0.166838,0.984386,7.6731
Local,50,Hard,25,2,0.471227,0.984386,7.67103
Local,50,Hard,26,1,0.153913,0.984386,7.66897
Local,50,Hard,27,1,0.174548,0.984386,7.66621
Local,50,Hard,28,1,0.107696,0.984386,7.66621
Local,50,Hard,29,1,0.132008,0.984386,7.65931
Local,50,Hard,30,1,0.0900113,0.984386,7.66
Local,50,Hard,31,1,0.120887,0.984386,7.66069
Local,50,Hard,32,1,0.0995409,0.984386,7.66069
Local,50,Hard,33,1,0.0625035,0.983707,7.65839
Local,50,Hard,34,2,0.359161,0.983707,7.65839
Local,50,Hard,35,1,0.139365,0.983707,7.65839
Local,50,Hard,36,1,0.502907,0.983707,7.6363
Local,50,Hard,37,1,0.11534,0.984386,7.63931
Local,50,Hard,38,1,0.168302,0.984386,7.64
Local,50,Hard,39,1,0.300688,0.984386,7.62345
Local,50,Hard,40,3,1.30979,0.985743,7.62948
Local,50,Hard,41,1,0.222391,0.985743,7.62879
Local,50,Hard,42,1,0.118345,0.985743,7.61708
Local,50,Hard,43,1,0.172615,0.985743,7.61501
Local,50,Hard,44,2,0.404768,0.985743,7.61777
Local,50,Hard,45,1,0.146771,0.985743,7.61226
Local,50,Hard,46,1,0.209991,0.985743,7.61088
Local,50,Hard,47,1,0.164173,0.985743,7.61019
Local,50,Hard,48,1,0.148953,0.985743,7.60882
Local,50,Hard,49,1,0.270429,0.985743,7.60124
Local,50,Hard,50,1,0.173648,0.984386,7.60345
Hierarchy,50,Hard,0,0,0,0.97556,7.62422
Hierarchy,50,Hard,1,1,0.390261,0.97556,7.62422
Hierarchy,50,Hard,2,1,0.561642,0.97556,7.6096
Hierarchy,50,Hard,3,1,0.401326,0.97556,7.6096
Hierarchy,50,Hard,4,1,0.35125,0.97556,7.60125
Hierarchy,50,Hard,5,1,0.530243,0.97556,7.59847
Hierarchy,50,Hard,6,1,0.428049,0.97556,7.59569
Hierarchy,50,Hard,7,3,1.77439,0.974881,7.59401
Hierarchy,50,Hard,8,1,0.37202,0.974881,7.59471
Hierarchy,50,Hard,9,1,0.569478,0.974881,7.58914
Hierarchy,50,Hard,10,1,0.328805,0.974881,7.58565
Hierarchy,50,Hard,11,1,0.584042,0.974881,7.58635
Hierarchy,50,Hard,12,1,1.25894,0.974881,7.58565
Hierarchy,50,Hard,13,1,1.09598,0.974881,7.55084
Hierarchy,50,Hard,14,2,0.663448,0.974881,7.53482
Hierarchy,50,Hard,15,1,0.857334,0.974881,7.52228
Hierarchy,50,Hard,16,1,0.784782,0.974881,7.52925
Hierarchy,50,Hard,17,1,0.370206,0.974881,7.53134
Hierarchy,50,Hard,18,1,0.338296,0.974881,7.53134
Hierarchy,50,Hard,19,1,0.402548,0.974881,7.53064
Hierarchy,50,Hard,20,1,0.556392,0.974881,7.53134
Hierarchy,50,Hard,21,2,1.52117,0.974881,7.51114
Hierarchy,50,Hard,22,1,0.270916,0.974881,7.50905
Hierarchy,50,Hard,23,1,0.366817,0.974881,7.50905
Hierarchy,50,Hard,24,1,0.266393,0.974881,7.50836
Hierarchy,50,Hard,25,2,0.817603,0.974881,7.50905
Hierarchy,50,Hard,26,1,0.257159,0.974881,7.51114
Hierarchy,50,Hard,27,1,0.525172,0.974881,7.51462
Hierarchy,50,Hard,28,1,0.333395,0.974881,7.51462
Hierarchy,50,Hard,29,1,0.375227,0.974881,7.50627
Hierarchy,50,Hard,30,1,0.300274,0.974881,7.50696
Hierarchy,50,Hard,31,1,0.315826,0.974881,7.50766
Hierarchy,50,Hard,32,1,0.279951,0.974881,7.50766
Hierarchy,50,Hard,33,1,0.292166,0.974202,7.51289
Hierarchy,50,Hard,34,2,1.09889,0.974202,7.5108
Hierarchy,50,Hard,35,1,0.405946,0.974202,7.5108
Hierarchy,50,Hard,36,1,0.552267,0.974202,7.5108
Hierarchy,50,Hard,37,1,0.307027,0.974881,7.51393
Hierarchy,50,Hard,38,1,0.458681,0.974881,7.52089
Hierarchy,50,Hard,39,1,0.472901,0.974881,7.52298
Hierarchy,50,Hard,40,3,2.17899,0.97556,7.5254
Hierarchy,50,Hard,41,1,0.579944,0.97556,7.52818
Hierarchy,50,Hard,42,1,0.298931,0.97556,7.51635
Hierarchy,50,Hard,43,1,0.24003,0.97556,7.51496
Hierarchy,50,Hard,44,2,0.508753,0.97556,7.51775
Hierarchy,50,Hard,45,1,0.395538,0.97556,7.51218
Hierarchy,50,Hard,46,1,0.426364,0.97556,7.51009
Hierarchy,50,Hard,47,1,0.242706,0.97556,7.5087
Hierarchy,50,Hard,48,1,0.341732,0.97556,7.50731
Hierarchy,50,Hard,49,1,0.555561,0.97556,7.50383
Hierarchy,50,Hard,50,1,0.204777,0.96334,7.47428
A* Static,100,Easy,0,0,0,0.999877,4.43758
A* Static,100,Easy,1,1,0,0.999755,4.43715
A* Static,100,Easy,2,1,0,0.999632,4.43634
A* Static,100,Easy,3,1,0,0.9973,4.43625
A* Static,100,Easy,4,2,0,0.994477,4.42873
A* Static,100,Easy,5,1,0,0.994232,4.42871
A* Static,100,Easy,6,1,0,0.994109,4.4284
A* Static,100,Easy,7,1,0,0.993864,4.42862
A* Static,100,Easy,8,1,0,0.993618,4.4291
A* Static,100,Easy,9,1,0,0.993004,4.42776
A* Static,100,Easy,10,1,0,0.992391,4.42592
A* Static,100,Easy,11,1,0,0.992268,4.4256
A* Static,100,Easy,12,2,0,0.991777,4.42495
A* Static,100,Easy,13,1,0,0.991041,4.42353
A* Static,100,Easy,14,1,0,0.988709,4.4136
A* Static,100,Easy,15,1,0,0.988095,4.41448
A* Static,100,Easy,16,1,0,0.98785,4.41409
A* Static,100,Easy,17,1,0,0.986745,4.41443
A* Static,100,Easy,18,1,0,0.985272,4.41592
A* Static,100,Easy,19,1,0,0.984904,4.41458
A* Static,100,Easy,20,2,0,0.9838,4.4113
A* Static,100,Easy,21,1,0,0.9838,4.4113
A* Static,100,Easy,22,1,0,0.983432,4.41008
A* Static,100,Easy,23,1,0,0.983063,4.41086
A* Static,100,Easy,24,1,0,0.979872,4.40994
A* Static,100,Easy,25,1,0,0.979627,4.41017
A* Static,100,Easy,26,1,0,0.979381,4.4099
A* Static,100,Easy,27,1,0,0.979259,4.40983
A* Static,100,Easy,28,1,0,0.979136,4.40975
A* Static,100,Easy,29,2,0,0.978768,4.40966
A* Static,100,Easy,30,3,0,0.978277,4.40848
A* Static,100,Easy,31,1,0,0.977909,4.40725
A* Static,100,Easy,32,1,0,0.977541,4.40565
A* Static,100,Easy,33,1,0,0.977295,4.40412
A* Static,100,Easy,34,1,0,0.976804,4.4047
A* Static,100,Easy,35,1,0,0.976068,4.40249
A* Static,100,Easy,36,1,0,0.975822,4.40247
A* Static,100,Easy,37,1,0,0.975454,4.40237
A* Static,100,Easy,38,1,0,0.975209,4.40159
A* Static,100,Easy,39,1,0,0.975086,4.40138
A* Static,100,Easy,40,1,0,0.974963,4.40131
A* Static,100,Easy,41,1,0,0.971895,4.39904
A* Static,100,Easy,42,1,0,0.971772,4.39922
A* Static,100,Easy,43,1,0,0.971036,4.39977
A* Static,100,Easy,44,1,0,0.970668,4.39992
A* Static,100,Easy,45,1,0,0.970545,4.4001
A* Static,100,Easy,46,3,0,0.970177,4.39937
A* Static,100,Easy,47,1,0,0.969931,4.3996
A* Static,100,Easy,48,1,0,0.968827,4.39574
A* Static,100,Easy,49,1,0,0.968581,4.39597
A* Static,100,Easy,50,3,0,0.961831,4.38676
A* Oracle,100,Easy,0,0,0,0.999877,4.43758
A* Oracle,100,Easy,1,1,1.30385,0.999877,4.43734
A* Oracle,100,Easy,2,1,1.30465,0.999877,4.43709
A* Oracle,100,Easy,3,1,1.30324,0.999877,4.43709
A* Oracle,100,Easy,4,2,1.30749,0.999877,4.43746
A* Oracle,100,Easy,5,1,1.30749,0.999877,4.43758
A* Oracle,100,Easy,6,1,1.30976,0.999877,4.43758
A* Oracle,100,Easy,7,1,1.3072,0.999877,4.43746
A* Oracle,100,Easy,8,1,1.30588,0.999877,4.43746
A* Oracle,100,Easy,9,1,1.30821,0.999877,4.43758
A* Oracle,100,Easy,10,1,1.30722,0.999877,4.43746
A* Oracle,100,Easy,11,1,1.30788,0.999877,4.43734
A* Oracle,100,Easy,12,2,1.30672,0.999877,4.43734
A* Oracle,100,Easy,13,1,1.30724,0.999877,4.43746
A* Oracle,100,Easy,14,1,1.30704,0.999877,4.43758
A* Oracle,100,Easy,15,1,1.30779,0.999877,4.43771
A* Oracle,100,Easy,16,1,1.30837,0.999877,4.43709
A* Oracle,100,Easy,17,1,1.30688,0.999877,4.43771
A* Oracle,100,Easy,18,1,1.30768,0.999877,4.43869
A* Oracle,100,Easy,19,1,1.30633,0.999877,4.43857
A* Oracle,100,Easy,20,2,1.30946,0.999877,4.43893
A* Oracle,100,Easy,21,1,1.31047,0.999877,4.43906
A* Oracle,100,Easy,22,1,1.30842,0.999877,4.43893
A* Oracle,100,Easy,23,1,1.30679,0.999877,4.43893
A* Oracle,100,Easy,24,1,1.30837,0.999877,4.43918
A* Oracle,100,Easy,25,1,1.30745,0.999877,4.43893
A* Oracle,100,Easy,26,1,1.30774,0.999877,4.43906
A* Oracle,100,Easy,27,1,1.31006,0.999877,4.43906
A* Oracle,100,Easy,28,1,1.30822,0.999877,4.43906
A* Oracle,100,Easy,29,2,1.30809,0.999877,4.43881
A* Oracle,100,Easy,30,3,1.30857,0.999877,4.43906
A* Oracle,100,Easy,31,1,1.30741,0.999877,4.43918
A* Oracle,100,Easy,32,1,1.30813,0.999877,4.43943
A* Oracle,100,Easy,33,1,1.3104,0.999877,4.4393
A* Oracle,100,Easy,34,1,1.3072,0.999877,4.43992
A* Oracle,100,Easy,35,1,1.3113,0.999877,4.43967
A* Oracle,100,Easy,36,1,1.30958,0.999877,4.43955
A* Oracle,100,Easy,37,1,1.30838,0.999877,4.43967
A* Oracle,100,Easy,38,1,1.30872,0.999877,4.43955
A* Oracle,100,Easy,39,1,1.30924,0.999877,4.43943
A* Oracle,100,Easy,40,1,1.30973,0.999877,4.43955
A* Oracle,100,Easy,41,1,1.30986,0.999877,4.44249
A* Oracle,100,Easy,42,1,1.31044,0.999877,4.44249
A* Oracle,100,Easy,43,1,1.30912,0.999877,4.44237
A* Oracle,100,Easy,44,1,1.31114,0.999877,4.44249
A* Oracle,100,Easy,45,1,1.31153,0.999877,4.44249
A* Oracle,100,Easy,46,3,1.31062,0.999877,4.44249
A* Oracle,100,Easy,47,1,1.30913,0.999877,4.44262
A* Oracle,100,Easy,48,1,1.30943,0.999877,4.44274
A* Oracle,100,Easy,49,1,1.30968,0.999877,4.44274
A* Oracle,100,Easy,50,3,1.30953,0.999877,4.44397
Local,100,Easy,0,0,0,0.999509,4.60584
Local,100,Easy,1,1,0.168048,0.999509,4.60548
Local,100,Easy,2,1,0.203671,0.999509,4.60474
Local,100,Easy,3,1,0.167481,0.999509,4.59958
Local,100,Easy,4,2,0.893104,0.999509,4.58927
Local,100,Easy,5,1,0.143675,0.999509,4.58939
Local,100,Easy,6,1,0.190208,0.999509,4.58313
Local,100,Easy,7,1,0.102171,0.999509,4.58153
Local,100,Easy,8,1,0.384743,0.999509,4.57773
Local,100,Easy,9,1,0.117394,0.999509,4.57797
Local,100,Easy,10,1,0.31192,0.999509,4.57748
Local,100,Easy,11,1,0.197081,0.999509,4.57711
Local,100,Easy,12,2,0.321868,0.999386,4.57694
Local,100,Easy,13,1,0.236043,0.999386,4.57657
Local,100,Easy,14,1,0.174461,0.999386,4.57632
Local,100,Easy,15,1,0.121799,0.999386,4.57583
Local,100,Easy,16,1,0.464218,0.999386,4.5719
Local,100,Easy,17,1,0.121995,0.999386,4.5719
Local,100,Easy,18,1,0.132839,0.999386,4.57178
Local,100,Easy,19,1,0.173867,0.999386,4.57166
Local,100,Easy,20,2,0.37575,0.999386,4.57141
Local,100,Easy,21,1,0.267731,0.999386,4.57153
Local,100,Easy,22,1,0.12581,0.999386,4.57117
Local,100,Easy,23,1,0.111506,0.999386,4.5708
Local,100,Easy,24,1,0.156163,0.999386,4.56736
Local,100,Easy,25,1,0.192837,0.999386,4.56711
Local,100,Easy,26,1,0.166599,0.999386,4.56601
Local,100,Easy,27,1,0.278537,0.999386,4.56404
Local,100,Easy,28,1,0.132296,0.999386,4.56294
Local,100,Easy,29,2,0.329895,0.999386,4.55999
Local,100,Easy,30,3,0.997552,0.999386,4.55324
Local,100,Easy,31,1,0.149934,0.999386,4.55385
Local,100,Easy,32,1,0.119555,0.999386,4.5541
Local,100,Easy,33,1,0.165178,0.999386,4.55397
Local,100,Easy,34,1,0.36156,0.999386,4.55569
Local,100,Easy,35,1,0.0955904,0.999386,4.55569
Local,100,Easy,36,1,0.108134,0.999386,4.55545
Local,100,Easy,37,1,0.164464,0.999386,4.5552
Local,100,Easy,38,1,0.241846,0.999386,4.55287
Local,100,Easy,39,1,0.125657,0.999386,4.55127
Local,100,Easy,40,1,0.180715,0.999386,4.55139
Local,100,Easy,41,1,0.138016,0.999509,4.55501
Local,100,Easy,42,1,0.279339,0.999509,4.55403
Local,100,Easy,43,1,0.276462,0.999509,4.5539
Local,100,Easy,44,1,0.13426,0.999509,4.55366
Local,100,Easy,45,1,0.118541,0.999509,4.55292
Local,100,Easy,46,3,0.657115,0.999509,4.55243
Local,100,Easy,47,1,0.423515,0.999509,4.54887
Local,100,Easy,48,1,0.197427,0.999509,4.54801
Local,100,Easy,49,1,0.166655,0.999509,4.54826
Local,100,Easy,50,3,0.831029,0.999509,4.54924
Hierarchy,100,Easy,0,0,0,0.999877,4.5931
Hierarchy,100,Easy,1,1,0.633293,0.999877,4.58905
Hierarchy,100,Easy,2,1,0.451331,0.999877,4.58721
Hierarchy,100,Easy,3,1,0.337879,0.999877,4.58881
Hierarchy,100,Easy,4,2,1.22539,0.999877,4.58169
Hierarchy,100,Easy,5,1,0.354711,0.999877,4.5812
Hierarchy,100,Easy,6,1,0.411789,0.999877,4.58058
Hierarchy,100,Easy,7,1,0.424373,0.999877,4.57629
Hierarchy,100,Easy,8,1,0.547193,0.999877,4.5715
Hierarchy,100,Easy,9,1,0.261744,0.999877,4.57174
Hierarchy,100,Easy,10,1,0.636081,0.999877,4.56941
Hierarchy,100,Easy,11,1,0.337789,0.999877,4.56855
Hierarchy,100,Easy,12,2,0.784865,0.999877,4.56855
Hierarchy,100,Easy,13,1,0.359294,0.999877,4.56818
Hierarchy,100,Easy,14,1,0.376104,0.999877,4.56794
Hierarchy,100,Easy,15,1,0.270872,0.999877,4.5645
Hierarchy,100,Easy,16,1,0.715629,0.999877,4.56266
Hierarchy,100,Easy,17,1,0.308299,0.999877,4.56242
Hierarchy,100,Easy,18,1,0.276729,0.999877,4.56278
Hierarchy,100,Easy,19,1,0.368687,0.999877,4.56192
Hierarchy,100,Easy,20,2,1.16231,0.999877,4.55321
Hierarchy,100,Easy,21,1,0.495298,0.999877,4.55125
Hierarchy,100,Easy,22,1,0.332713,0.999877,4.55088
Hierarchy,100,Easy,23,1,0.307554,0.999877,4.5483
Hierarchy,100,Easy,24,1,0.255046,0.999877,4.55137
Hierarchy,100,Easy,25,1,0.353482,0.999877,4.54818
Hierarchy,100,Easy,26,1,0.281068,0.999877,4.54572
Hierarchy,100,Easy,27,1,0.452985,0.999877,4.54437
Hierarchy,100,Easy,28,1,0.248387,0.999877,4.54314
Hierarchy,100,Easy,29,2,0.846839,0.999877,4.54278
Hierarchy,100,Easy,30,3,2.29255,0.999877,4.5332
Hierarchy,100,Easy,31,1,0.472169,0.999877,4.52805
Hierarchy,100,Easy,32,1,0.31157,0.999877,4.52805
Hierarchy,100,Easy,33,1,0.38969,0.999877,4.52743
Hierarchy,100,Easy,34,1,0.727644,0.999877,4.52682
Hierarchy,100,Easy,35,1,0.229985,0.999877,4.52657
Hierarchy,100,Easy,36,1,0.240072,0.999877,4.52596
Hierarchy,100,Easy,37,1,0.331477,0.999877,4.52326
Hierarchy,100,Easy,38,1,0.523824,0.999877,4.51884
Hierarchy,100,Easy,39,1,0.270409,0.999877,4.5159
Hierarchy,100,Easy,40,1,0.531374,0.999877,4.51565
Hierarchy,100,Easy,41,1,0.320844,0.999877,4.51896
Hierarchy,100,Easy,42,1,0.624598,0.999877,4.51737
Hierarchy,100,Easy,43,1,0.477373,0.999877,4.5154
